,0
3103,1.4626486
3104,2.6697133
3105,0.1924941
3106,1.758258
3107,-2.5050788
3108,1.284879
3109,0.46027923
3110,2.2429986
3111,-1.0657754
3112,4.2948465
3113,1.5031432
3114,-0.5756494
3115,3.0035944
3116,1.8262812
3117,4.836605
3118,-2.7989113
3119,3.9473252
3120,-0.6312021
3121,-1.0837742
3122,0.6081444
3123,-2.5031378
3124,2.5023336
3125,-1.0108898
3126,-3.9948606
3127,2.9085193
3128,-1.0995874
3129,-0.7866272
3130,-1.6767721
3131,1.694687
3132,1.9938042
3133,0.5573453
3134,5.0941772
3135,3.1923995
3136,4.62571
3137,-5.0489807
3138,2.3796601
3139,-3.0021338
3140,1.5537494
3141,0.8007355
3142,3.46507
3143,-0.93896294
3144,-3.8714032
3145,0.5008741
3146,-0.35946697
3147,-0.6675502
3148,-1.995626
3149,1.0570663
3150,2.5998585
3151,1.3777418
3152,-3.2574854
3153,-1.925657
3154,-3.2703412
3155,1.0347049
3156,-2.0615518
3157,-2.8807538
3158,3.696769
3159,1.1555908
3160,-4.2168455
3161,0.3940642
3162,2.4019046
3163,3.749095
3164,5.3760066
3165,-1.0245504
3166,0.6301123
3167,-0.33851737
3168,3.5815973
3169,2.248623
3170,0.38523456
3171,-2.5332828
3172,0.70243585
3173,-0.7202836
3174,0.524071
3175,1.1996219
3176,2.0676217
3177,1.9097517
3178,3.8552713
3179,-3.2113776
3180,-2.325412
3181,6.386564
3182,0.18017417
3183,2.9474983
3184,0.041490525
3185,0.9579932
3186,1.8205781
3187,-3.647862
3188,4.6554847
3189,1.1544571
3190,4.995721
3191,-1.2016908
3192,0.511805
3193,-1.0946321
3194,-1.1020043
3195,1.4501872
3196,-0.6114255
3197,-3.2916002
3198,-1.7431867
3199,-2.546519
3200,0.03962657
3201,-0.73979735
3202,1.9460175
3203,-0.9770602
3204,1.0191619
3205,-4.7872043
3206,-1.2742952
3207,1.4131997
3208,0.17286766
3209,-3.2252867
3210,0.33652207
3211,1.0709102
3212,1.7135099
3213,-2.8899398
3214,-0.7810942
3215,-2.2590694
3216,-0.97671866
3217,-3.0590825
3218,-3.362506
3219,1.6157454
3220,0.60530305
3221,2.3313534
3222,1.6824294
3223,3.4521677
3224,-1.2346854
3225,0.7011585
3226,-1.6240582
3227,-2.9171956
3228,1.7833258
3229,-1.2935741
3230,1.293609
3231,3.7067683
3232,-0.34500945
3233,-4.3625054
3234,-1.1218548
3235,-0.84819627
3236,0.63531464
3237,1.7108008
3238,-1.3483377
3239,-3.3716295
3240,1.0561385
3241,-2.133561
3242,-3.3007152
3243,1.5373685
3244,-2.3582487
3245,1.8824704
3246,2.3067458
3247,1.2823871
3248,-0.97730577
3249,2.0711727
3250,0.08709499
3251,-2.2710102
3252,1.5151945
3253,3.4776719
3254,2.9613857
3255,2.440433
3256,-2.1220465
3257,4.0612574
3258,1.9336799
3259,-1.5425777
3260,-0.94731784
3261,-2.0722382
3262,-0.6348002
3263,3.8286293
3264,-4.3218436
3265,0.011249244
3266,1.6416162
3267,1.7580007
3268,1.6001973
3269,-4.044301
3270,1.61444
3271,-4.1941905
3272,1.2557054
3273,0.46952194
3274,-1.6570096
3275,4.6889906
3276,0.23261279
3277,0.072938055
3278,1.7788286
3279,-1.068001
3280,0.08518094
3281,-3.3044374
3282,1.312485
3283,0.815941
3284,1.8441919
3285,0.2945133
3286,1.8934816
3287,-1.1802222
3288,-5.1571884
3289,0.32547116
3290,-3.204242
3291,-4.159364
3292,-2.1324809
3293,1.0737536
3294,3.831478
3295,0.20436081
3296,0.9215537
3297,0.5811706
3298,-5.8894105
3299,-3.6669374
3300,-1.02435
3301,-0.2515021
3302,2.2894006
3303,0.5611409
3304,0.2744836
3305,4.2373705
3306,0.69311404
3307,-0.057185233
3308,1.2687852
3309,2.458877
3310,1.7184289
3311,-4.7520595
3312,-3.1450202
3313,0.3456133
3314,-1.4424554
3315,-2.33704
3316,1.9189425
3317,0.21400821
3318,-4.957402
3319,-1.0792885
3320,-1.0325853
3321,0.5902863
3322,-0.96019995
3323,-3.6041312
3324,-0.7233645
3325,2.2620556
3326,-3.21501
3327,3.9895482
3328,0.79512763
3329,-0.8246145
3330,-0.5401883
3331,-2.5436442
3332,1.1475642
3333,3.56303
3334,2.4222364
3335,-0.3319161
3336,0.9312291
3337,3.273236
3338,4.958671
3339,0.4603283
3340,-0.87942696
3341,-1.541522
3342,1.7261685
3343,-1.840755
3344,2.7104073
3345,0.06918192
3346,3.9716532
3347,1.0678113
3348,1.4185619
3349,3.6952884
3350,5.563198
3351,1.1846635
3352,-3.8504076
3353,3.8566265
3354,0.22360134
3355,-4.540727
3356,-3.2705917
3357,-1.812531
3358,1.3578959
3359,3.4782763
3360,-0.8872379
3361,-1.2823217
3362,-0.55167484
3363,0.012883633
3364,-1.2814603
3365,-0.3497672
3366,-1.6564467
3367,-1.5366211
3368,3.778634
3369,3.9522645
3370,-3.5167437
3371,-4.1238704
3372,3.8515263
3373,-0.053916395
3374,1.8526825
3375,-0.20717508
3376,-2.0834212
3377,1.9764373
3378,1.9184537
3379,2.9232953
3380,2.8715274
3381,0.15963683
3382,0.33842933
3383,-2.510294
3384,1.1992037
3385,3.3848865
3386,-2.8067586
3387,1.8405523
3388,-0.7531173
3389,1.1471431
3390,-1.7558787
3391,-1.887718
3392,0.9287001
3393,-1.4952652
3394,0.4379146
3395,3.1389155
3396,-1.0429555
3397,-5.1658344
3398,-0.5287783
3399,-2.803015
3400,3.068775
3401,2.099467
3402,1.5797796
3403,2.9114842
3404,-0.6813297
3405,0.73219424
3406,0.04989645
3407,-1.6326916
3408,1.06394
3409,-1.067659
3410,2.2187982
3411,2.2760587
3412,3.1955657
3413,-1.1288137
3414,-0.73450637
3415,2.7352183
3416,1.986115
3417,-0.9701376
3418,0.7556763
3419,2.2165813
3420,-3.0386913
3421,-2.9792295
3422,0.64669335
3423,2.276356
3424,0.9917449
3425,3.7142284
3426,-3.936674
3427,-1.9808462
3428,-2.9040864
3429,2.8344786
3430,-0.8237128
3431,-2.6359165
3432,-1.3890533
3433,0.32412952
3434,0.19379482
3435,-4.6346397
3436,5.115032
3437,1.9681269
3438,-4.426524
3439,-0.48578167
3440,0.016132563
3441,0.25554466
3442,-4.1034083
3443,1.5669425
3444,2.6855757
3445,1.8059303
3446,-0.29682398
3447,1.5793169
3448,1.0815768
3449,-0.5324447
3450,1.2623537
3451,0.21113038
3452,6.0832014
3453,2.882754
3454,1.4843132
3455,1.2698084
3456,2.837355
3457,2.0211773
3458,1.1311071
3459,-6.0815964
3460,1.368413
3461,4.456294
3462,0.6662437
3463,2.7982934
3464,-0.03450513
3465,-1.9178002
3466,1.8590178
3467,1.7647297
3468,0.96504784
3469,-0.3425817
3470,0.9301591
3471,-2.2676613
3472,-1.3197691
3473,0.48265886
3474,1.7630459
3475,-0.59242475
3476,4.591762
3477,0.3663423
3478,2.7081065
3479,1.8971363
3480,0.4233852
3481,1.7180595
3482,-3.5050054
3483,0.7408489
3484,0.6139918
3485,0.5953583
3486,-0.27271843
3487,-2.3732026
3488,-1.3814199
3489,4.2306805
3490,-2.630284
3491,0.25380492
3492,-2.7058425
3493,-2.8348124
3494,1.4979541
3495,-0.9193963
3496,-0.23048425
3497,-2.5641508
3498,2.5776548
3499,-0.71581244
3500,-2.2302136
3501,3.397991
3502,0.49264428
3503,3.0268676
3504,3.3261862
3505,-1.3012793
3506,3.103428
3507,1.2653811
3508,-1.3164655
3509,2.833337
3510,0.33831626
3511,1.067867
3512,-0.40500188
3513,0.3801087
3514,2.5291033
3515,1.7295008
3516,4.5599933
3517,0.48124543
3518,-1.0988303
3519,-0.12804115
3520,1.7231869
3521,-2.0088189
3522,3.3306
3523,-5.0584974
3524,-0.025447547
3525,0.15354991
3526,0.7221002
3527,0.18639672
3528,2.243165
3529,4.252649
3530,-0.10682988
3531,0.39987624
3532,0.42418367
3533,4.4526434
3534,1.1410737
3535,0.94123393
3536,-0.21181971
3537,-5.8695908
3538,0.041953087
3539,3.238523
3540,1.1950934
3541,0.7423104
3542,-2.4796891
3543,2.100194
3544,2.1263576
3545,-1.4109532
3546,0.29569745
3547,2.80064
3548,1.9194889
3549,0.112283915
3550,4.6497555
3551,2.0556176
3552,0.76563215
3553,-0.42170507
3554,2.5077953
3555,1.196214
3556,0.6942915
3557,-0.4040025
3558,-4.4663877
3559,-1.8385823
3560,3.0949123
3561,2.006689
3562,2.2527752
3563,1.0908552
3564,-0.9044703
3565,-4.039416
3566,0.44018716
3567,4.4417787
3568,-0.7950232
3569,-5.663259
3570,-2.8690116
3571,-0.903548
3572,2.6531374
3573,-4.3166327
3574,-3.6367106
3575,2.0489776
3576,0.8321346
3577,-0.7756357
3578,-1.3483473
3579,-1.8872325
3580,0.17668498
3581,0.8335562
3582,-3.801783
3583,0.63027745
3584,3.745135
3585,-0.17490685
3586,-2.100016
3587,-1.247436
3588,1.1369188
3589,-0.26154286
3590,3.6285572
3591,2.8186076
3592,-3.4500484
3593,2.9299664
3594,1.2658205
3595,-1.7925136
3596,1.9846028
3597,-2.0531058
3598,-2.3468678
3599,-1.6051219
3600,-1.1889234
3601,-1.9253864
3602,1.4156587
3603,1.4928589
3604,0.14313573
3605,-0.4463476
3606,-0.011494577
3607,0.7199333
3608,1.9316854
3609,-0.57134116
3610,0.7410241
3611,-1.7354307
3612,-2.5588357
3613,0.8002645
3614,-1.2860596
3615,-0.30600208
3616,-1.2248689
3617,1.4490814
3618,-2.309337
3619,-5.8767543
3620,-1.8862839
3621,2.2087045
3622,0.6097458
3623,-1.0554408
3624,-0.42658943
3625,-6.001269
3626,-2.2794166
3627,-2.9570706
3628,1.3359615
3629,0.028102666
3630,-0.42321438
3631,2.4122922
3632,1.0610161
3633,-0.029724956
3634,0.3386078
3635,-2.675224
3636,-2.1067395
3637,-1.0491502
3638,2.6825619
3639,0.2988547
3640,-0.5444493
3641,1.1606512
3642,2.2143817
3643,1.7329189
3644,2.6629374
3645,2.35687
3646,0.01230064
3647,-2.2827685
3648,-3.0897648
3649,-0.12328392
3650,0.8778349
3651,-1.6483312
3652,1.1641881
3653,-0.97327757
3654,-0.8581047
3655,-0.9826822
3656,-2.1234105
3657,-3.2316945
3658,-3.8016005
3659,1.381558
3660,-3.954523
3661,2.3218002
3662,-0.27253717
3663,3.2160764
3664,-1.3088715
3665,-0.81694937
3666,1.1345494
3667,1.7205094
3668,1.700379
3669,0.65544015
3670,-0.70974576
3671,-1.1098689
3672,-1.7674861
3673,-1.6280847
3674,1.6215293
3675,-3.6771598
3676,-2.4586787
3677,2.6964648
3678,-1.9061627
3679,-1.3651757
3680,-3.8776093
3681,-5.39756
3682,-1.1894262
3683,-0.8169373
3684,1.9586444
3685,1.1250716
3686,-2.1162872
3687,1.4490693
3688,2.394171
3689,0.13374212
3690,-0.5731071
3691,-2.1606035
3692,-1.493093
3693,1.6334579
3694,-1.8559523
3695,-3.4576128
3696,0.7700913
3697,-3.5743399
3698,2.4306903
3699,4.1457267
3700,6.0835385
3701,1.80414
3702,2.6039033
3703,-0.86640584
3704,1.2645211
3705,5.263401
3706,-1.7470288
3707,-1.0630205
3708,-0.7909609
3709,1.4925855
3710,-2.996385
3711,-2.246157
3712,-1.2554567
3713,1.1996031
3714,-1.7929502
3715,2.4131322
3716,1.031609
3717,-0.1520744
3718,1.895208
3719,0.4781388
3720,5.6341248
3721,0.3797873
3722,-3.2638347
3723,-0.8828317
3724,1.6239479
3725,-2.1329784
3726,-2.4877706
3727,0.18181223
3728,-0.99080455
3729,-0.32283854
3730,1.7824055
3731,-0.07236105
3732,2.3179157
3733,-2.3645468
3734,-0.52094567
3735,-0.15433961
3736,1.5108802
3737,1.2293929
3738,-1.351215
3739,1.386416
3740,-5.9638076
3741,-2.4352891
3742,0.38008532
3743,-0.40533614
3744,-4.3558164
3745,-1.001653
3746,1.7452143
3747,0.6763159
3748,-2.0642931
3749,0.5982401
3750,-5.271266
3751,-3.1595795
3752,-0.23686212
3753,0.4177262
3754,-3.310215
3755,0.8210571
3756,-1.9483981
3757,3.5864718
3758,4.256007
3759,0.805955
3760,3.6851878
3761,0.26981705
3762,4.030813
3763,4.3861485
3764,0.5145406
3765,2.5366008
3766,-0.6374086
3767,2.471747
3768,1.3996034
3769,-5.07225
3770,1.8044251
3771,1.135386
3772,0.052891016
3773,0.06907368
3774,-1.346652
3775,0.33544406
3776,-3.231387
3777,-0.3481077
3778,-0.35245138
3779,0.700213
3780,4.1072893
3781,-0.22605383
3782,0.69874597
3783,-3.3824532
3784,-0.266626
3785,1.7388566
3786,-3.0766523
3787,0.3759183
3788,-0.50702214
3789,1.840505
3790,-0.7874193
3791,1.524713
3792,-3.212647
3793,3.7332501
3794,0.8366058
3795,0.23134318
3796,0.4718796
3797,-3.255907
3798,-0.4557944
3799,0.51938856
3800,0.19395071
3801,-0.32555807
3802,1.878117
3803,-5.3052216
3804,-3.4355974
3805,1.9396333
3806,2.6180363
3807,-0.82556105
3808,1.7660993
3809,1.0744679
3810,0.6120042
3811,1.6027259
3812,1.8264763
3813,1.1339166
3814,0.17455572
3815,1.0175667
3816,-1.8250442
3817,2.6980958
3818,4.036401
3819,-1.3454388
3820,0.41545063
3821,0.7272547
3822,1.6595749
3823,-3.8092527
3824,-1.3203431
3825,-5.2686715
3826,-2.0656657
3827,1.2431844
3828,-4.791101
3829,1.2979362
3830,3.3836727
3831,2.2571187
3832,2.8567758
3833,0.15933591
3834,1.6253853
3835,-1.1183319
3836,-0.19154418
3837,-0.16326934
3838,2.2876925
3839,-0.64161885
3840,0.3911987
3841,0.5978866
3842,4.5265102
3843,-5.359967
3844,1.2600799
3845,2.2499654
3846,2.989168
3847,-1.9161501
3848,-3.2891374
3849,-3.2742894
3850,3.3374717
3851,0.46561852
3852,5.1148787
3853,-2.6097987
3854,-0.20463753
3855,3.878919
3856,1.8455436
3857,-1.4512112
3858,7.333813
3859,1.7741287
3860,-3.5305285
3861,-0.72260106
3862,-2.4453835
3863,1.3651812
3864,2.4782183
3865,-0.26852882
3866,-4.4030976
3867,2.025848
3868,0.89091927
3869,2.192182
3870,-3.1389468
3871,0.39455897
3872,-5.3780384
3873,1.4293994
3874,1.8333908
3875,0.993124
3876,0.09206909
3877,-0.2755385
3878,1.3526485
3879,3.0966332
3880,5.3683443
3881,3.1873646
3882,2.9710789
3883,0.98657477
3884,1.2060754
3885,-0.5191095
3886,-2.6560333
3887,-4.039847
3888,-0.9901651
3889,-0.3604855
3890,-0.85617495
3891,-3.6944714
3892,-1.3510507
3893,3.3866432
3894,1.4448242
3895,-1.6162946
3896,-3.2312498
3897,-0.94853187
3898,-3.4259107
3899,2.498291
3900,2.0448287
3901,2.0191112
3902,1.1008828
3903,2.659391
3904,-4.957304
3905,-2.9442146
3906,-1.4508486
3907,0.582916
3908,-5.744752
3909,-2.517147
3910,-2.6722255
3911,-1.689049
3912,-0.8817855
3913,1.787669
3914,-2.5845249
3915,-0.08043957
3916,-0.3157153
3917,4.0518146
3918,2.7202442
3919,1.9205106
3920,2.925232
3921,1.3303695
3922,-1.5412588
3923,1.0969473
3924,-0.5771147
3925,4.7339644
3926,0.9559263
3927,-1.4483241
3928,-3.664671
3929,-0.5606743
3930,-0.07076287
3931,-1.340653
3932,2.3052316
3933,2.543932
3934,0.8382386
3935,-0.80857563
3936,2.1306634
3937,-2.8784263
3938,2.2889147
3939,0.67883015
3940,0.68862665
3941,3.3007917
3942,-3.4648323
3943,2.4110606
3944,-3.7051783
3945,-0.22556698
3946,-1.0191389
3947,4.6661243
3948,-0.24825925
3949,3.4696226
3950,4.4082093
3951,2.6922705
3952,-3.0142195
3953,-1.2671958
3954,1.0524466
3955,-0.42836905
3956,-1.7724426
3957,2.6485589
3958,4.340499
3959,1.3370819
3960,-1.8059714
3961,3.2455487
3962,2.0524797
3963,-3.0933826
3964,-0.4205649
3965,-1.6397753
3966,1.4602664
3967,-0.98926353
3968,-3.785129
3969,-1.625226
3970,-0.80183446
3971,4.1943545
3972,-1.0122555
3973,-0.821072
3974,-1.3186513
3975,-0.710693
3976,-3.6571746
3977,3.7294698
3978,1.7179369
3979,0.9192604
3980,-0.64435697
3981,1.1916277
3982,-1.1814888
3983,1.1746902
3984,1.8400203
3985,0.14121214
3986,-2.2576015
3987,-1.9644275
3988,-2.6215806
3989,-4.0828867
3990,1.1186651
3991,-2.308638
3992,-0.48446536
3993,-0.6404071
3994,1.6956582
3995,-4.895281
3996,-4.038614
3997,0.24001577
3998,0.054741383
3999,-1.7547159
4000,1.5441962
4001,-0.82871056
4002,0.3556604
4003,0.6098155
4004,1.4957497
4005,-0.5721489
4006,1.1057117
4007,-0.82061315
4008,-0.6326109
4009,0.51757115
4010,-2.4616141
4011,-3.8200688
4012,-1.5929086
4013,-3.9479485
4014,0.5324368
4015,2.804315
4016,-0.34762233
4017,2.16954
4018,4.8515553
4019,4.308801
4020,-3.0081704
4021,-1.5706551
4022,2.4145231
4023,-2.12089
4024,1.1167678
4025,0.4930369
4026,-1.8415184
4027,-2.1983635
4028,-1.3740585
4029,0.33937126
4030,0.6323684
4031,-1.8300169
4032,0.6413473
4033,0.3225017
4034,-2.0917926
4035,1.4706163
4036,3.197861
4037,-2.0784914
4038,1.0723773
4039,3.0350323
4040,1.5936847
4041,1.8658512
4042,1.647169
4043,-1.8063209
4044,-0.0037084818
4045,-3.8677373
4046,1.1306229
4047,-4.7935715
4048,0.91280276
4049,2.472447
4050,-0.09261197
4051,2.5326262
4052,-1.1114289
4053,3.8949442
4054,-0.08801901
4055,1.2100554
4056,0.62694865
4057,1.8640759
4058,1.1429626
4059,-0.6946013
4060,-1.4600223
4061,-1.3709133
4062,-3.1703374
4063,-3.171603
4064,-0.18889141
4065,-0.6165385
4066,-1.6207514
4067,1.3973343
4068,-3.8904142
4069,1.6440042
4070,0.954387
4071,1.0592864
4072,0.059391916
4073,-1.2226961
4074,-3.5132656
4075,-3.2962263
4076,1.4582171
4077,-0.22377694
4078,-2.9447203
4079,-0.3058018
4080,-1.5743577
4081,-2.420455
4082,-0.48027265
4083,3.0794442
4084,1.0946486
4085,-4.254219
4086,-1.2693006
4087,2.6160955
4088,-0.23063326
4089,-4.2885733
4090,-0.5525192
4091,-2.172338
4092,1.9328644
4093,3.3493705
4094,-1.3942329
4095,-0.36693478
4096,-1.9877594
4097,-1.4704995
4098,-1.6132739
4099,-1.4794127
4100,1.750476
4101,-0.30599892
4102,-0.23139274
4103,0.4136396
4104,2.4661736
4105,1.2473826
4106,2.4945672
4107,-0.2191748
4108,-3.1204896
4109,-2.018742
4110,1.0384383
4111,-0.7900095
4112,-0.7726308
4113,-1.1920977
4114,-1.8820376
4115,-0.21565205
4116,-4.568788
4117,0.24487033
4118,-1.4064623
4119,-0.56027627
4120,-1.5164735
4121,1.7836422
4122,-1.7238696
4123,-1.0485034
4124,1.5659329
4125,-0.84305763
4126,4.1655707
4127,-1.9489267
4128,3.4962063
4129,-0.29140604
4130,2.0652459
4131,2.1333137
4132,-2.3291702
4133,-0.94753134
4134,-3.2153103
4135,0.62416273
4136,0.5925244
4137,1.407345
4138,-0.8340106
4139,4.413505
4140,-0.42839986
4141,4.1625304
4142,-0.3239637
4143,0.39807308
4144,-0.26453668
4145,-1.8129928
4146,0.8180316
4147,2.7976923
4148,-3.4102883
4149,1.5807285
4150,3.0319834
4151,0.32136923
4152,0.29190198
4153,4.928184
4154,-2.5684211
4155,-1.2404143
4156,3.5882025
4157,-1.1005872
4158,-1.1755142
4159,0.5175482
4160,2.5514565
4161,2.8682477
4162,2.7890897
4163,-0.43755698
4164,1.7152592
4165,-0.532614
4166,3.9625244
4167,1.2693572
4168,-0.06234497
4169,0.51697
4170,-1.6843619
4171,-1.4849535
4172,0.98025346
4173,1.7109017
4174,-0.8751643
4175,-0.4089983
4176,-0.11393762
4177,-1.3467072
4178,4.747814
4179,0.69737154
4180,-2.1826146
4181,-1.3035479
4182,2.826118
4183,1.1872423
4184,0.5345039
4185,0.8675599
4186,-1.4607757
4187,-1.6799505
4188,1.4096066
4189,3.076444
4190,-0.27474707
4191,3.3305032
4192,1.3976661
4193,2.947271
4194,-1.4741453
4195,3.9831586
4196,4.323288
4197,-0.5605391
4198,3.3553076
4199,-0.08267194
4200,1.3920212
4201,2.4749088
4202,0.81081253
4203,-1.350913
4204,-2.3805792
4205,-0.4728045
4206,0.7011757
4207,-1.5588152
4208,-2.8220503
4209,-0.84606814
4210,0.91505206
4211,3.7611668
4212,0.63875806
4213,-1.2369826
4214,-0.3975702
4215,-3.011952
4216,-0.7194673
4217,-2.07735
4218,-1.049521
4219,1.53415
4220,0.25607535
4221,-1.068839
4222,-3.983018
4223,-2.941593
4224,-3.539775
4225,-1.5251634
4226,-1.1291077
4227,-3.4329112
4228,-0.92482746
4229,0.59827816
4230,2.2788787
4231,-1.2250881
4232,1.2623022
4233,2.4332948
4234,-0.62646985
4235,-1.1733708
4236,-2.4228823
4237,-4.365388
4238,0.9477047
4239,2.8038392
4240,-1.7385948
4241,1.4638994
4242,-2.3264887
4243,0.8956808
4244,-4.2693563
4245,-4.9356933
4246,-0.87463856
4247,0.3893625
4248,-0.25213456
4249,-2.2569475
4250,-0.5185925
4251,-2.0938077
4252,-1.3362138
4253,0.42514575
4254,-2.7347372
4255,-0.29199815
4256,-1.3036968
4257,-0.55474436
4258,0.094494164
4259,0.078980684
4260,-1.1226159
4261,-1.6596363
4262,-2.3644867
4263,1.6322287
4264,0.79431033
4265,-0.6670743
4266,3.3098733
4267,-1.3283594
4268,-0.2211814
4269,2.341724
4270,-3.392148
4271,0.94984686
4272,5.429233
4273,1.1338661
4274,0.8725108
4275,-0.7830043
4276,-0.7712983
4277,-1.0986089
4278,-3.3401837
4279,-1.000317
4280,-0.85491776
4281,-0.43220687
4282,-0.25716084
4283,-0.15887928
4284,3.638996
4285,-1.1119546
4286,-1.3195899
4287,0.5662539
4288,2.8181055
4289,0.46868807
4290,-0.6716558
4291,1.4202075
4292,4.1695137
4293,3.0662253
4294,0.80159354
4295,-0.60790133
4296,0.612462
4297,2.1032257
4298,-0.25199133
4299,0.60669315
4300,6.848177
4301,-0.9241171
4302,-0.29239285
4303,1.0024207
4304,2.2574234
4305,-0.6696178
4306,-2.8375933
4307,-0.36312747
4308,1.0314372
4309,0.38555357
4310,-1.8327441
4311,0.7453772
4312,1.2694281
4313,-1.0796355
4314,0.6476501
4315,-3.6449971
4316,-2.5861244
4317,-0.081792355
4318,1.74443
4319,-2.2254415
4320,2.590117
4321,4.3448324
4322,2.749984
4323,0.25350186
4324,0.60069555
4325,-0.7076801
4326,1.4270523
4327,-1.1380801
4328,-0.8725945
4329,0.21289328
4330,0.13390279
4331,0.37717795
4332,1.7016107
4333,2.8598375
4334,-0.7284268
4335,-2.7580066
4336,2.7838666
4337,0.96648264
4338,-1.5641749
4339,0.6294208
4340,0.49409267
4341,1.5553184
4342,-2.1467712
4343,-1.956115
4344,-0.8784137
4345,-3.028039
4346,-1.3310229
4347,-4.0479994
4348,-0.6457797
4349,-0.8519429
4350,1.6561964
4351,-1.552808
4352,-2.5439532
4353,-1.72206
4354,-1.0734105
4355,-2.332941
4356,2.1698756
4357,4.155532
4358,2.820303
4359,-1.2775723
4360,-3.3803234
4361,-3.284667
4362,5.0225596
4363,-1.1263903
4364,3.5480921
4365,0.70665675
4366,-0.98686564
4367,-0.1825127
4368,-0.6547897
4369,-0.7184496
4370,1.5458136
4371,-1.6178701
4372,-1.3034647
4373,0.23287624
4374,0.08423701
4375,0.50289106
4376,1.5108109
4377,0.83420193
4378,-1.378537
4379,0.9971863
4380,2.9577498
4381,-5.339602
4382,-1.7948585
4383,-0.86514986
4384,2.6774554
4385,2.371171
4386,3.3041875
4387,-2.362608
4388,0.8390486
4389,-0.9722215
4390,-2.9430358
4391,-1.419547
4392,0.9848498
4393,-3.1939209
4394,1.0348685
4395,0.9716238
4396,1.5005581
4397,-0.3229022
4398,-2.772931
4399,-0.947497
4400,-3.1045918
4401,3.9973464
4402,-0.38956428
4403,-0.286743
4404,-1.1090337
4405,-0.3960899
4406,-0.8817642
4407,0.506546
4408,2.434042
4409,-0.6924902
4410,-0.525861
4411,3.3450475
4412,1.5665538
4413,1.6498322
4414,0.9380019
4415,-0.41299248
4416,-0.99274826
4417,-3.1440563
4418,0.9647863
4419,0.732692
4420,-2.5653841
4421,-2.416748
4422,1.4207989
4423,-1.9812973
4424,2.1583405
4425,-1.1328747
4426,-3.2098427
4427,-2.397561
4428,0.6073648
4429,-1.0624233
4430,2.8084068
4431,-2.9206903
4432,1.1076717
4433,0.102755636
4434,-0.7220789
4435,-3.4890218
4436,5.4420824
4437,3.5534165
4438,3.8362699
4439,0.15294781
4440,-0.17012972
4441,-3.876216
4442,4.981836
4443,1.5741197
4444,0.9079195
4445,0.4709615
4446,1.2879071
4447,-1.3942463
4448,-1.1915615
4449,-1.6663382
4450,-0.44981366
4451,-1.8167899
4452,0.86192137
4453,0.5535736
4454,0.6610333
4455,0.79171944
4456,1.8196383
4457,0.9216484
4458,1.1083455
4459,-1.799854
4460,1.7942301
4461,-2.6459277
4462,3.2887018
4463,3.317578
4464,2.7473347
4465,-3.8692575
4466,-0.7646916
4467,-5.8578744
4468,3.1192563
4469,-0.038334608
4470,4.671064
4471,1.8207024
4472,-0.060250998
4473,1.6712297
4474,0.14553922
4475,-0.1710577
4476,-0.809502
4477,-3.716403
4478,-0.960376
4479,-3.0484445
4480,-2.7982786
4481,-2.9212816
4482,0.91504556
4483,-2.1873956
4484,-3.6883864
4485,-0.14869946
4486,-4.5935555
4487,0.23189142
4488,-0.19807363
4489,0.5635365
4490,6.908181
4491,0.56059337
4492,2.9010046
4493,-0.7085943
4494,1.120028
4495,4.9249787
4496,0.45466214
4497,-3.023168
4498,2.4687104
4499,-0.92847717
4500,0.37580904
4501,1.5269707
4502,0.6533582
4503,0.65155447
4504,-2.5920467
4505,-0.34817928
4506,2.856584
4507,-1.155296
4508,2.8767722
4509,-1.0244719
4510,-2.49025
4511,-3.272169
4512,-4.5734878
4513,0.62215483
4514,1.7630147
4515,0.28723064
4516,0.30485198
4517,-0.40411645
4518,0.5061861
4519,4.3327966
4520,4.133465
4521,1.8494476
4522,0.17807528
4523,5.0736184
4524,1.8026129
4525,-2.62049
4526,4.590366
4527,-3.648253
4528,-2.877355
4529,-4.9514947
4530,1.9227942
4531,4.251788
4532,2.7774203
4533,4.244031
4534,-2.0480292
4535,0.80312353
4536,-3.2150843
4537,-1.8670824
4538,-4.4479017
4539,2.5646434
4540,3.0663955
4541,-3.040594
4542,2.5968978
4543,-0.4921919
4544,2.751498
4545,0.51274985
4546,0.04096049
4547,-2.157896
4548,0.23911685
4549,-0.79417074
4550,-0.763921
4551,-6.2276525
4552,0.23597556
4553,1.1321685
4554,0.8988203
4555,1.8995253
4556,1.1748176
4557,0.4355009
4558,-0.52737427
4559,3.1297238
4560,2.514076
4561,-0.98102176
4562,-1.8737926
4563,0.10870233
4564,-0.43781936
4565,3.805711
4566,5.768195
4567,-1.0875596
4568,-3.6705837
4569,1.5714256
4570,2.65213
4571,-0.9246602
4572,1.0143778
4573,-1.936934
4574,-4.660315
4575,2.3184097
4576,2.1500907
4577,-0.2358352
4578,-2.1892712
4579,1.4631034
4580,-1.2313435
4581,-4.024439
4582,-1.7646704
4583,2.7521827
4584,-0.2563663
4585,2.2281985
4586,1.6344388
4587,2.9068618
4588,-0.06520724
4589,-2.1664186
4590,-2.8700867
4591,-0.5885354
4592,1.2650707
4593,-2.0693543
4594,-1.3001446
4595,-4.743488
4596,-0.26253754
4597,-0.39689684
4598,-2.0519512
4599,0.72679085
4600,-1.6355326
4601,1.7328149
4602,-1.0403855
4603,1.3446023
4604,0.31191063
